| objname   | ra     | dec    |
| char      | double | double |
pgc4544638       131.570       34.0976
pgc4544642       234.680       24.0361
pgc4544645       238.039       22.5264
pgc4544650       243.342       19.7656
pgc4544651       221.276       30.8728
pgc4544653       213.467       33.7601
pgc4544654       141.246       6.36951
pgc4544655       213.501       34.1227
pgc4544658       139.333       26.0881
pgc4544659       141.854       7.74823
pgc4544661       222.095       32.5282
pgc4544667       237.028       24.5123
pgc4544676       244.239       20.6281
pgc4544679       233.864       26.3604
pgc4544681       204.659       33.4442
pgc4544689       145.804       7.34403
pgc4544695       245.396       20.3841
pgc4544700       233.789       24.9107
pgc4544705       235.918       23.8207
pgc4544706       237.447       23.3158
pgc4544708       240.338       21.7234
pgc4544709       235.934       26.0147
pgc4544710       236.621       25.6605
pgc4544712       242.419       20.7003
pgc4544715       243.702       20.2230
pgc4544722       124.792       19.8418
pgc4544724       224.260       31.3243
pgc4544725       129.099       22.0081
pgc4544731       144.817       8.04151
pgc4544733       150.713       8.52915
pgc4544739       128.681       55.0357
pgc4544741       113.185       39.1407
pgc4544742       155.625       9.57757
pgc4544743       193.123       35.3117
pgc4544744       116.070       43.3282
pgc4544745       117.425       45.0260
pgc4544746       203.533       34.0435
pgc4544747       118.686       46.3725
pgc4544748       160.300       9.75518
pgc4544755       112.160       38.2144
pgc4544765       114.561       42.1463
pgc4544767       242.147       21.4260
pgc4544771       118.679       47.3703
pgc4544772       126.120       54.1809
pgc4544774       111.915       38.7089
pgc4544778       116.514       45.5265
pgc4544784       165.000       9.29935
pgc4544785       214.182       28.0143
pgc4544789       111.324       38.8738
pgc4544792       112.052       40.2072
pgc4544794       114.057       43.0049
pgc4544795       213.483       28.7966
pgc4544798       115.544       44.8975
pgc4544801       117.487       47.6660
pgc4544802       120.542       50.9814
pgc4544808       125.407       55.1862
pgc4544812       116.431       46.8803
pgc4544813       115.099       45.2409
pgc4544817       120.482       51.6003
pgc4544828       231.161       24.6631
pgc4544830       127.283       54.2569
pgc4544832       129.246       55.5580
pgc4544833       169.615       10.2901
pgc4544835       172.645       10.5078
pgc4544836       114.982       42.2723
pgc4544841       121.873       50.2747
pgc4544842       122.384       50.6040
pgc4544843       125.829       53.7909
pgc4544845       111.758       38.1607
pgc4544846       112.621       39.5207
pgc4544851       188.064       11.1562
pgc4544856       126.082       54.6491
pgc4544859       139.743       8.12268
pgc4544860       111.066       37.9116
pgc4544861       112.191       39.6152
pgc4544864       114.294       42.9963
pgc4544867       115.714       44.8618
pgc4544868       150.843       9.69885
pgc4544869       121.709       5.38786
pgc4544870       126.073       6.25826
pgc4544871       127.124       6.34831
pgc4544873       129.493       6.76397
pgc4544874       130.189       6.92914
pgc4544875       132.024       7.29725
pgc4544878       112.441       41.0810
pgc4544879       140.115       8.54192
pgc4544880       198.029       33.0384
pgc4544882       248.646       17.3827
pgc4544886       127.878       6.97373
pgc4544887       125.164       55.2194
pgc4544889       133.430       8.02234
pgc4544890       195.857       30.9061
pgc4544892       111.906       41.0453
pgc4544893       135.848       8.28533
pgc4544894       110.315       41.3847
pgc4544897       119.274       50.7433
pgc4544900       125.420       56.4837
pgc4544904       113.778       44.5323
pgc4544906       141.155       9.67815
pgc4544907       143.045       9.86913
pgc4544908       145.097       10.2174
pgc4544911       123.861       55.7039
pgc4544913       111.433       41.7553
pgc4544915       151.810       11.4243
pgc4544918       114.128       45.8149
pgc4544921       114.210       46.1593
pgc4544923       114.776       46.5626
pgc4544925       116.292       48.8449
pgc4544926       118.724       51.8941
pgc4544927       118.860       51.8949
pgc4544930       135.952       32.2840
pgc4544931       111.011       41.8886
pgc4544932       205.679       30.9239
pgc4544934       114.915       48.0937
pgc4544937       118.697       52.4612
pgc4544938       119.670       53.5735
pgc4544939       118.978       21.5692
pgc4544942       112.533       45.4368
pgc4544943       113.457       46.9260
pgc4544945       113.574       46.7777
pgc4544946       113.846       47.5101
pgc4544950       114.906       49.0432
pgc4544952       140.087       34.9532
pgc4544954       216.169       29.2140
pgc4544956       114.521       44.9295
pgc4544959       112.323       41.5408
pgc4544965       116.493       48.7420
pgc4544972       116.585       20.9723
pgc4544975       120.249       23.8789
pgc4544976       123.181       55.6400
pgc4544978       124.497       56.6645
pgc4544980       122.677       25.6810
pgc4544981       226.620       25.4947
pgc4544983       127.575       29.0462
pgc4544986       116.565       49.6049
pgc4544987       147.732       25.8923
pgc4544989       117.436       50.5763
pgc4544995       119.612       53.1355
pgc4545004       115.452       49.2541
pgc4545007       147.559       26.1741
pgc4545015       117.212       20.1060
pgc4545027       148.835       27.1518
pgc4545028       119.660       22.5037
pgc4545031       152.511       28.1557
pgc4545032       123.665       25.4409
pgc4545033       124.306       26.0399
pgc4545037       118.635       22.2635
pgc4545039       119.976       23.4158
pgc4545042       120.713       23.9779
pgc4545043       120.368       23.5164
pgc4545046       119.155       18.6840
pgc4545047       120.018       19.2095
pgc4545048       120.810       19.7529
pgc4545049       121.445       20.2085
pgc4545065       121.898       20.9419
pgc4545068       129.228       28.7232
pgc4545069       127.054       24.1462
pgc4545071       116.788       17.8647
pgc4545072       116.927       18.0158
pgc4545075       117.598       18.4287
pgc4545077       120.562       20.4440
pgc4545079       120.918       20.8816
pgc4545081       122.310       21.7039
pgc4545084       126.437       24.2314
pgc4545088       147.090       11.0550
pgc4545093       142.662       36.3702
pgc4545102       125.929       27.6640
pgc4545103       163.206       12.9337
pgc4545111       248.859       15.3614
pgc4545113       135.333       33.2814
pgc4545117       238.273       20.9472
pgc4545118       140.474       9.92498
pgc4545120       140.524       9.92038
pgc4545121       126.531       28.5861
pgc4545125       129.099       30.2273
pgc4545141       140.441       10.1979
pgc4545142       140.431       10.3107
pgc4545143       140.414       10.1757
pgc4545144       140.490       10.2310
pgc4545145       140.505       10.2865
pgc4545146       140.474       10.3240
pgc4545150       123.172       5.51434
pgc4545151       124.240       5.57307
pgc4545157       234.167       19.7354
pgc4545170       171.989       14.4410
pgc4545172       124.349       6.18235
pgc4545176       126.432       6.58352
pgc4545177       140.410       10.6071
pgc4545178       140.406       10.6807
pgc4545179       128.725       6.82007
pgc4545183       140.443       10.6210
pgc4545184       140.360       10.7652
pgc4545185       140.395       10.6611
pgc4545186       140.438       10.6507
pgc4545187       128.541       6.93619
pgc4545190       131.817       7.43508
pgc4545194       152.411       13.0205
pgc4545195       154.036       13.2227
pgc4545197       247.246       14.5366
pgc4545200       142.932       9.31557
pgc4545201       146.769       9.84475
pgc4545207       122.378       6.04844
pgc4545209       123.650       6.43741
pgc4545210       124.712       6.61340
pgc4545211       126.323       6.96700
pgc4545212       126.854       6.90409
pgc4545213       129.661       7.60167
pgc4545217       134.719       8.29699
pgc4545218       143.495       11.9948
pgc4545227       242.255       17.3340
pgc4545228       242.440       17.0561
pgc4545229       165.614       15.0155
pgc4545231       140.323       9.71850
pgc4545237       165.992       15.3028
pgc4545239       192.612       48.6207
pgc4545245       199.177       48.0484
pgc4545246       123.705       6.76469
pgc4545249       125.769       7.29336
pgc4545250       125.876       7.23947
pgc4545251       126.647       7.36157
pgc4545253       130.841       8.28145
pgc4545254       131.814       8.55705
pgc4545255       122.039       6.83012
pgc4545256       226.760       23.6409
pgc4545259       128.561       8.41057
pgc4545260       129.140       8.46809
pgc4545261       131.951       9.02266
pgc4545264       121.798       7.18862
pgc4545265       248.093       14.8860
pgc4545269       208.849       28.6772
pgc4545273       130.995       9.28755
pgc4545274       125.936       8.49105
pgc4545283       243.411       17.6126
pgc4545286       192.258       50.7607
pgc4545298       210.766       48.1086
pgc4545301       207.176       26.9628
pgc4545317       218.407       24.9536
pgc4545325       228.106       40.6197
pgc4545336       184.961       29.6082
pgc4545344       226.426       41.8395
pgc4545345       226.727       41.8865
pgc4545346       202.872       14.1391
pgc4545349       215.850       46.1802
pgc4545356       227.144       42.1391
pgc4545369       241.199       17.5544
pgc4545371       189.337       15.3723
pgc4545375       230.631       40.8299
pgc4545382       190.805       29.9561
pgc4545383       175.571       15.5668
pgc4545387       182.764       15.7392
pgc4545389       183.061       15.6856
pgc4545391       190.801       15.5820
pgc4545393       198.776       15.2460
pgc4545397       237.240       19.6749
pgc4545398       205.826       14.7627
pgc4545399       158.682       39.4709
pgc4545403       241.159       18.0454
pgc4545406       182.094       16.2185
pgc4545409       250.725       13.5252
pgc4545420       211.060       53.5378
pgc4545421       211.235       53.6607
pgc4545422       211.247       53.6441
pgc4545423       211.284       53.6550
pgc4545426       210.756       28.0310
pgc4545435       221.142       50.7512
pgc4545436       191.424       39.2608
pgc4545439       218.437       26.1712
pgc4545441       235.951       43.5534
pgc4545443       241.676       39.4351
pgc4545451       245.805       16.4119
pgc4545453       208.182       54.8020
pgc4545454       248.944       14.8029
pgc4545455       249.840       14.4237
pgc4545457       210.724       54.2564
pgc4545458       210.589       54.2969
pgc4545465       202.616       39.3695
pgc4545477       204.739       25.1364
pgc4545484       251.226       31.4749
pgc4545489       210.933       54.4883
pgc4545495       155.233       33.2983
pgc4545502       240.636       41.4621
pgc4545507       247.811       35.5014
pgc4545510       251.927       31.5601
pgc4545511       240.534       15.8477
pgc4545512       251.703       31.6300
pgc4545513       252.495       30.6902
