| objname   | ra     | dec    |
| char      | double | double |
pgc3268846       184.532      -3.60810
pgc3265772       175.932      -4.05114
pgc3266794       173.400      -3.23610
pgc3269864       190.671      -2.83450
pgc3267814       181.839      -5.80150
pgc3263717       171.605      -2.97620
pgc3262688       164.071      -6.33057
pgc3257567       157.452      -5.44760
pgc3269855       190.703      -4.03550
pgc3268830       184.592      -3.13785
pgc3273950       201.900      -6.14840
pgc3259612       161.719      -5.84650
pgc3268828       184.616      -4.21756
pgc3266775       173.470      -4.16100
pgc3268823       184.653      -4.06060
pgc3272918       202.652      -3.20300
pgc3271892       194.621      -4.46667
pgc3272916       202.647      -2.88850
pgc3257553       157.483      -4.02620
pgc3258577       154.619      -5.32000
pgc3257551       157.491      -4.31010
pgc3262671       164.113      -2.93284
pgc3273935       201.981      -5.60426
pgc3267790       182.013      -5.11470
pgc3273934       201.975      -5.36880
pgc3265739       176.004      -5.79660
pgc3259594       161.752      -5.01240
pgc3260617       159.347      -4.57860
pgc3277341       222.160      -5.89490
pgc3279388       150.066      -1.65016
pgc3280412       156.926     -0.721570
pgc3286553       163.423     -0.773400
pgc3279384       150.086      0.759300
pgc3285528       164.960       1.48540
pgc3278870       151.962       2.09150
pgc3282454       162.682     -0.814970
pgc3286038       166.822      0.407960
pgc3286550       163.439     -0.238000
pgc3278869       151.965      0.592840
pgc3281941       153.823      -1.90790
pgc3284501       158.990    -0.0523000
pgc3282964       161.697       1.31624
pgc3281426       154.842      0.746800
pgc3282962       161.695     -0.810700
pgc3287058       165.040      -2.50323
pgc3280401       156.952      -2.14360
pgc3283473       160.814      -2.46680
pgc3283984       159.998     -0.910300
pgc3280911       155.853      -1.58190
pgc3278861       152.002       1.66040
pgc3275788       211.362      -4.18572
pgc3277836       220.832      -5.01230
pgc3285516       165.077      0.746460
pgc3275787       211.360      -3.50322
pgc3282955       161.710      -1.04420
pgc3283979       160.004     -0.505200
pgc3283978       160.008       1.17620
pgc3276808       215.131      -2.86990
pgc3282440       162.707     -0.631100
pgc3277831       220.845      -4.97799
pgc3277829       220.850      -5.05049
pgc3284485       159.030      0.288100
pgc3275268       203.795      -3.91948
pgc3286532       163.545      0.261840
pgc3276291       208.305      -2.94860
pgc3275778       211.394      -3.82460
pgc3284994       167.813       1.91744
pgc3282433       162.717      -2.74510
pgc3287041       165.223      -2.03985
pgc3277312       222.240      -4.18170
pgc3287040       165.227      -1.78920
pgc3259705       161.458      -4.64368
pgc3262777       163.877      -4.50340
pgc3267895       181.435      -4.58120
pgc3265846       175.783      -4.81150
pgc3258676       154.382      -6.24140
pgc3271987       194.177      -3.92540
pgc3257650       157.187      -4.89764
pgc3271985       194.199      -3.18750
pgc3269933       190.468      -2.95066
pgc3261739       166.628      -6.04620
pgc3262761       163.902      -5.58240
pgc3268904       184.324      -3.71489
pgc3260703       159.078      -5.38660
pgc3265823       175.824      -5.68030
pgc3266847       173.279      -5.05180
pgc3260702       159.084      -4.20300
pgc3262749       163.943      -3.09122
pgc3260700       159.087      -4.40790
pgc3262747       163.948      -4.07539
pgc3257624       157.255      -6.09555
pgc3271960       194.300      -3.40060
pgc3267863       181.592      -5.66820
pgc3271959       194.304      -2.90730
pgc3266836       173.295      -5.27600
pgc3259667       161.576      -3.25820
pgc3258639       154.465      -4.07743
pgc3261711       166.682      -6.35210
pgc3268878       184.417      -4.42750
pgc3265805       175.867      -3.78930
pgc3270925       189.680      -4.65730
pgc3271947       194.367      -3.83419
pgc3259658       161.601      -4.70620
pgc3270921       189.740      -4.61090
pgc3261704       166.691      -4.42810
pgc3266822       173.333      -4.92270
pgc3271942       194.390      -4.42800
pgc3267845       181.656      -5.87466
pgc3257604       157.328      -4.42670
pgc3257601       157.333      -4.46860
pgc3258625       154.491      -4.68230
pgc3264769       168.807      -2.84413
pgc3258624       154.505      -4.19891
pgc3260672       159.199      -3.72950
pgc3277385       222.062      -3.73800
pgc3284551       158.881       1.83120
pgc3284550       158.877      -2.19824
pgc3277381       222.064      -3.36580
pgc3279427       149.906      0.250900
pgc3277376       222.080      -3.90070
pgc3278398       219.035      -4.20390
pgc3279420       149.950       1.40970
pgc3282490       162.606      0.381000
pgc3283514       160.768      0.644600
pgc3283513       160.769       1.65460
pgc3276343       217.951      -3.85580
pgc3279415       149.954      -1.74016
pgc3285559       164.733       1.85260
pgc3280436       156.868       1.02560
pgc3284532       158.916      -2.47248
pgc3283507       160.775      0.509200
pgc3276337       218.000      -4.20114
pgc3283505       160.774     -0.596800
pgc3278383       219.084      -4.01135
pgc3277358       222.118      -4.54750
pgc3278382       219.085      -3.65540
pgc3280429       156.884     -0.887200
pgc3276332       218.013      -4.42970
pgc3284523       158.932   -0.00430000
pgc3276329       218.018      -4.06740
pgc3279400       150.021      0.602500
pgc3276327       218.014      -3.14220
pgc3281447       154.791      -2.54080
pgc3275302       203.655      -4.21710
pgc3276326       218.025      -4.16635
pgc3280422       156.908     -0.152100
pgc3281446       154.794      -2.06900
pgc3277349       222.144      -6.09550
pgc3284514       158.966      0.422900
pgc3278369       219.156      -2.90980
pgc3275296       203.661      -4.01540
pgc3276320       218.083      -4.65590
pgc3277344       222.160      -6.19907
pgc3279392       150.052      -2.61950
pgc3283488       160.795      -1.49100
pgc3285536       164.894       1.25940
pgc3276318       218.104      -2.87530
pgc3262821       163.802      -5.56430
pgc3272037       193.960      -3.70410
pgc3258722       154.221      -6.47137
pgc3262817       163.814      -5.00270
pgc3274080       201.127      -5.17450
pgc3272031       193.980      -2.88603
pgc3261790       166.532      -5.95310
pgc3267934       181.262      -5.63670
pgc3260761       158.921      -4.71694
pgc3264856       168.622      -3.83770
pgc3265880       175.688      -4.08000
pgc3272024       194.032      -3.87986
pgc3257687       157.118      -4.40680
pgc3258711       154.269      -4.20500
pgc3263830       171.277      -6.05600
pgc3260757       158.931      -5.96990
pgc3263828       171.283      -6.03910
pgc3268948       184.163      -2.99510
pgc3257682       157.129      -3.54060
pgc3272018       194.053      -3.42710
pgc3258702       154.287      -6.43220
pgc3274062       201.235      -5.28918
pgc3259723       161.403      -3.15970
pgc3269963       190.320      -3.52510
pgc3273034       202.217      -3.64390
pgc3267913       181.398      -6.18580
pgc3269961       190.333      -4.18280
pgc3274057       201.263      -5.33774
pgc3260742       159.006      -3.94660
pgc3258693       154.317      -6.05268
pgc3274053       201.281      -5.81040
pgc3258691       154.331      -5.86327
pgc3261763       166.576      -3.84570
pgc3260738       159.001      -5.99740
pgc3261762       166.575      -3.95232
pgc3272002       194.130      -3.38590
pgc3264831       168.656      -5.70371
pgc3265855       175.762      -5.64580
pgc3264830       168.657      -6.28460
pgc3269949       190.371      -2.95102
pgc3274043       201.350      -5.28330
pgc3267898       181.444      -5.91635
pgc3286640       167.849      -1.59880
pgc3279468       149.824      0.372500
pgc3276395       217.641      -2.80430
pgc3277419       222.005      -5.17900
pgc3282539       162.494      -1.00530
pgc3277418       222.001      -4.09800
pgc3285610       164.374       1.60580
pgc3276390       217.658      -3.83200
pgc3279462       149.838      -2.35654
pgc3276389       217.655      -2.83362
pgc3279461       149.844     -0.795720
pgc3276388       217.665      -4.09870
pgc3281508       154.674      -2.09980
pgc3275363       203.380      -4.25030
pgc3277411       222.022      -6.18155
pgc3276386       217.670      -3.86280
pgc3279458       149.850     -0.206840
pgc3283554       160.703      -2.14080
pgc3276384       217.674      -4.11870
pgc3277408       222.016      -4.20546
pgc3278431       218.936      -3.07611
pgc3276382       217.689      -4.26540
pgc3275356       203.391      -4.52760
pgc3276380       217.687      -2.79670
pgc3277404       222.022      -3.36880
pgc3279452       149.860      0.834200
pgc3279450       149.868      0.479000
pgc3278424       218.973      -4.31179
pgc3282520       162.538      0.510600
pgc3276375       217.720      -3.42040
pgc3277399       222.045      -5.56767
pgc3286612       168.037      -2.27520
pgc3286610       168.050      -2.73700
pgc3275345       203.462      -2.87360
pgc3280465       156.802    -0.0456000
pgc3277392       222.045      -3.25020
pgc3281487       154.710      -2.05260
pgc3277389       222.061      -5.58150
pgc3286604       168.132      -2.23890
pgc3281483       154.731      0.542800
pgc3285579       164.630      0.638800
pgc3276362       217.832      -3.95250
pgc3281482       154.732     -0.774370
pgc3259791       161.242      -5.93340
pgc3258764       154.079      -5.95640
pgc3269003       183.907      -2.79910
pgc3264905       168.504      -5.53600
pgc3257736       156.968      -5.38460
pgc3265927       175.533      -3.69130
pgc3268999       183.923      -3.64724
pgc3265926       175.534      -3.26543
pgc3272070       193.823      -2.81732
pgc3265925       175.536      -3.22880
pgc3257731       156.975      -3.83420
pgc3260802       158.768      -4.37917
pgc3266945       182.853      -3.70310
pgc3268992       183.955      -4.33223
pgc3260799       158.792      -4.41000
pgc3261822       166.455      -5.18968
pgc3260797       158.803      -4.72895
pgc3272060       193.866      -4.43780
pgc3261819       166.469      -5.85998
pgc3265914       175.562      -6.34670
pgc3257720       157.026      -3.20350
pgc3261816       166.475      -5.82248
pgc3260791       158.823      -5.26330
pgc3257718       157.028      -3.73960
pgc3258742       154.160      -5.43068
pgc3262838       163.771      -5.24182
pgc3266932       182.919      -2.84110
pgc3257714       157.047      -5.89071
pgc3260786       158.857      -3.17730
pgc3261809       166.495      -3.84970
pgc3263857       171.204      -4.83370
pgc3265904       175.592      -4.45601
pgc3274096       201.039      -5.59730
pgc3272047       193.942      -4.03450
pgc3259757       161.322      -6.35180
pgc3268972       184.066      -4.42510
pgc3257707       157.068      -3.17240
pgc3260779       158.862      -5.01800
pgc3265898       175.601      -5.46230
pgc3272042       193.955      -2.85650
pgc3259752       161.343      -3.65266
pgc3265896       175.610      -5.92430
pgc3263847       171.220      -4.75068
pgc3281564       154.549      -1.80300
pgc3276442       217.366      -2.97900
pgc3284634       158.675      -1.74430
pgc3286681       167.612      -2.23060
pgc3276440       217.387      -3.64489
pgc3275415       203.172      -3.08120
pgc3276437       217.419      -4.49650
pgc3282580       162.408      -1.38670
pgc3277459       221.901      -4.43700
pgc3277458       221.898      -3.36300
pgc3280529       156.668      -1.24680
pgc3276432       217.454      -4.98193
pgc3280528       156.672     -0.462600
pgc3276429       217.474      -2.96960
pgc3277453       221.916      -4.71902
pgc3283597       160.645      -1.39570
pgc3280522       156.682      -2.60060
pgc3286664       167.686      -2.09270
pgc3276422       217.509      -4.21356
pgc3277446       221.948      -6.00930
pgc3284614       158.739     -0.558270
pgc3277444       221.948      -5.65087
pgc3284612       158.741     -0.659000
pgc3275395       203.252      -2.80968
pgc3276417       217.524      -4.02755
pgc3281536       154.619       1.94040
pgc3285632       164.232       1.42201
pgc3277439       221.943      -4.11780
pgc3279486       149.781      0.723300
pgc3281532       154.620       1.18480
pgc3279483       149.782      0.255100
pgc3279481       149.780     -0.486390
pgc3278456       218.847      -3.50450
pgc3276405       217.591      -4.44880
pgc3275380       203.302      -5.57400
pgc3285619       164.310      0.868300
pgc3278450       218.866      -3.85470
pgc3279474       149.801      -1.31620
pgc3280498       156.727      -2.38580
