| objname   | ra     | dec    |
| char      | double | double |
pgc4561735       194.600       33.1145
pgc4561797       120.105       11.9288
pgc4561836       129.707       16.0180
pgc4561843       57.1867      -1.10161
pgc4561900       161.015       31.3116
pgc4562100       56.5541     -0.210840
pgc4562228       177.286       27.0860
pgc4562234       176.708       27.1606
pgc4562244       203.683       28.3532
pgc4562287       2.62455      0.523960
pgc4562293       20.2139      0.553970
pgc4562343       139.113       20.3221
pgc4562353       201.402       30.0054
pgc4562415       193.961       64.1027
pgc4562444       253.981       37.5012
pgc4562451       129.873       17.3879
pgc4562531       198.553       65.5173
pgc4562770       162.337       43.9765
pgc4562854       162.549       45.3849
pgc4562905       156.760       44.9697
pgc4562937       175.175       5.17585
pgc4562942       221.331       40.4330
pgc4562944       133.026       3.80514
pgc4563047       152.725       20.8073
pgc4563095       221.208       42.3987
pgc4563182       181.295       43.9395
pgc4563223       140.655       18.5047
pgc4563229       206.585       42.0289
pgc4563233       143.024       19.1434
pgc4563331       162.626       42.2477
pgc4563342       145.728       20.3057
pgc4563350       204.258       61.9853
pgc4563387       163.637       24.0884
pgc4563404       145.343       20.7459
pgc4563443       200.057       61.2993
pgc4563568       157.589       41.4901
pgc4563582       149.568       21.0889
pgc4563590       162.577       42.5684
pgc4563642       159.211       21.8665
pgc4563644       159.255       21.8984
pgc4563646       119.219       27.6416
pgc4563669       136.669       40.4645
pgc4563683       197.704       51.4231
pgc4563688       166.740       23.8078
pgc4563691       118.532       27.5043
pgc4563728       136.031       40.7239
pgc4563780       123.547       32.7195
pgc4563807       146.156       45.9427
pgc4563824       196.783       52.4317
pgc4563839       132.030       14.2705
pgc4563846       205.070       43.5668
pgc4563875       198.388       52.6975
pgc4563994       178.193       45.5541
pgc4564039       153.311       19.2295
pgc4564087       222.959       39.0092
pgc4564132       157.376       42.6836
pgc4564254       170.008       42.7629
pgc4564279       8.95410      0.998950
pgc4564281       134.421       13.8800
pgc4564323       202.679       42.5086
pgc4564333       153.145       18.6422
pgc4564386       137.424       10.0987
pgc4564394       139.017       10.4943
pgc4564401       144.493       17.1891
pgc4564430       137.193       10.9475
pgc4564523       162.048       12.6182
pgc4564538       203.301       12.9666
pgc4564591       155.870       19.9056
pgc4564669       191.027       7.14319
pgc4564849       158.966       21.0501
pgc4564996       157.673       21.2512
pgc4565085       166.619       23.9069
pgc4565169       139.713       14.5820
pgc4565212       244.565       12.1506
pgc4565217       245.577       11.8597
pgc4565567       227.602       37.3782
pgc4565569       158.974       37.0878
pgc4565592       167.613       38.8005
pgc4565637       168.074       40.8597
pgc4565645       190.593       39.9070
pgc4565654       191.417       39.8300
pgc4565676       174.131       17.9539
pgc4565697       167.608       40.3080
pgc4565701       121.541       11.2906
pgc4565707       209.244       37.6066
pgc4565716       120.130       11.1505
pgc4565769       227.625       32.8738
pgc4565865       180.079       40.4960
pgc4565877       136.775       12.9958
pgc4565946       134.880       13.8856
pgc4565949       216.627       38.2696
pgc4565951       129.605       11.0058
pgc4566148       225.991       6.67736
pgc4566346       148.170       55.7366
pgc4566377       148.427       56.5076
pgc4566529       249.483       25.9310
pgc4566533       226.367       7.95826
pgc4566541       168.129       61.2075
pgc4566569       186.310       62.6011
pgc4566640       216.137       9.34991
pgc4566743       138.703       53.0501
pgc4566760       135.527       52.0385
pgc4566761       135.350       52.5894
pgc4566762       187.353       50.9247
pgc4566763       207.308     -0.884140
pgc4566765       197.783       4.06061
pgc4566766       132.761       34.1436
pgc4566768       154.093       43.4952
pgc4566772       233.241       52.2495
pgc4566773       224.098       40.5024
pgc4566777       166.594       50.1860
pgc4566778       169.488       50.7248
pgc4566779       192.914     -0.937200
pgc4566780       172.307       51.9303
pgc4566782       189.840     -0.485890
pgc4566784       139.036      0.411130
pgc4566790       158.342       35.7340
pgc4566818       128.267       15.2249
pgc4566867       212.975      0.630110
pgc4566913       122.559       13.1836
pgc4566975       140.035       19.8586
pgc4567033       124.252       14.4282
pgc4567035       124.930       14.5873
pgc4567043       126.223       15.1228
pgc4567074       136.954       19.1986
pgc4567121       122.827       14.2031
pgc4567161       134.396       18.8971
pgc4567215       153.407       24.5547
pgc4567300       139.734       17.7282
pgc4567387       136.811       17.9374
pgc4567402       121.026       25.3204
pgc4567403       131.285       32.1189
pgc4567404       132.939       33.6397
pgc4567410       246.729     -0.561950
pgc4567411       174.700     -0.252000
pgc4567414       178.830      0.119810
pgc4567417       194.830      -2.90058
pgc4567418       197.272      -2.90667
pgc4567420       243.096     -0.337050
pgc4567424       192.063      -3.31280
pgc4567425       198.825      -3.11771
pgc4567429       215.727     0.0767500
pgc4567432       244.170     0.0206700
pgc4567433       16.7435       13.6831
pgc4567438       14.9229       14.5905
pgc4567439       16.0152       14.6588
pgc4567442       197.820      -1.48518
pgc4567443       179.117       1.03673
pgc4567445       239.737      0.527280
pgc4567446       15.4710       16.0130
pgc4567448       226.819      0.893550
pgc4567451       54.0918      -6.72498
pgc4567454       10.2134       14.9706
pgc4567459       52.3765      -5.97193
pgc4567461       114.704       39.0395
pgc4567463       31.7209       14.4023
pgc4567466       25.4274       14.0307
pgc4567467       182.870      -2.70473
pgc4567470       43.2949      -8.85554
pgc4567471       171.745      -2.64301
pgc4567475       226.876       2.26362
pgc4567480       171.741      -2.67634
pgc4567481       178.613      -2.84377
pgc4567482       222.822       1.21369
pgc4567483       176.268      -2.87876
pgc4567486       188.435      -2.84444
pgc4567488       199.434      -3.47995
pgc4567490       162.065       1.92859
pgc4567492       154.924       2.33635
pgc4567494       129.650       49.5591
pgc4567496       159.514       2.86163
pgc4567497       137.779      0.440480
pgc4567498       151.089      -1.11095
pgc4567499       150.660      -1.19937
pgc4567500       121.098       44.7856
pgc4567502       127.173       50.2978
pgc4567503       255.342       59.9749
pgc4567507       317.608      -7.36301
pgc4567510       258.654       56.1592
pgc4567511       320.682      -7.34567
pgc4567513       316.744      -6.28810
pgc4567514       143.400       59.5816
pgc4567515       319.732      -6.70864
pgc4567516       320.489      -6.77293
pgc4567519       259.179       59.5551
pgc4567520       259.355       59.3235
pgc4567523       211.914       64.2050
pgc4567524       321.441      -6.17403
pgc4567527       132.927       54.1834
pgc4567530       255.483       62.6147
pgc4567534       320.341      -7.00118
pgc4567540       313.592      -5.39756
pgc4567542       348.887       13.5759
pgc4567543       351.664       14.1504
pgc4567546       346.346       14.1844
pgc4567548       347.852       14.1523
pgc4567550       352.554       14.4684
pgc4567552       349.230       14.8167
pgc4567553       261.195       53.4329
pgc4567554       261.370       54.4160
pgc4567555       261.981       52.9033
pgc4567556       260.687       56.8156
pgc4567558       259.789       53.8307
pgc4567559       114.586       33.0327
pgc4567560       253.910       63.9538
pgc4567561       256.139       61.5111
pgc4567562       142.612      0.949390
pgc4567565       146.377       1.07632
pgc4567566       142.883       1.42484
pgc4567567       147.876       1.39248
pgc4567569       261.886       54.2212
pgc4567572       261.689       57.8135
pgc4567574       171.218       67.4417
pgc4567575       143.860       1.74199
pgc4567576       262.088       59.8188
pgc4567578       141.705       59.2077
pgc4567582       155.576       1.33264
pgc4567584       163.715       1.48202
pgc4567585       259.108       61.2940
pgc4567589       259.675       63.3130
pgc4567590       260.401       62.1289
pgc4567591       261.951       60.7426
pgc4567595       259.653       62.2092
pgc4567600       155.153       3.64838
pgc4567601       147.826       63.1522
pgc4567602       206.698       66.8641
pgc4567604       148.349       4.13557
pgc4567606       153.514       4.43437
pgc4567607       161.726       66.6870
pgc4567608       257.325       63.5146
pgc4567609       133.538       55.1733
pgc4567610       257.674       64.7723
pgc4567611       264.620       53.7452
pgc4567616       186.561       67.3292
pgc4567617       135.628       58.0888
pgc4567622       262.934       56.9158
pgc4567624       264.968       53.7633
pgc4567627       261.274       64.7649
pgc4567631       228.689       61.3490
pgc4567634       188.077       2.29616
pgc4567636       150.482       62.6248
pgc4567637       123.753       50.5259
pgc4567639       156.808       57.7842
pgc4567642       143.606       62.0252
pgc4567643       261.127       27.6178
pgc4567645       208.870       1.84385
pgc4567649       259.667       28.5103
pgc4567651       190.436       2.22405
pgc4567652       260.586       28.5468
pgc4567655       200.446       1.80116
pgc4567656       346.655       13.9125
pgc4567657       195.034       3.34108
pgc4567658       204.375       2.77557
pgc4567659       309.759      -1.23513
pgc4567662       350.998       15.4280
pgc4567664       220.143       3.37667
pgc4567665       315.615      -1.18550
pgc4567666       309.212      -1.08663
pgc4567668       310.081     -0.780310
pgc4567669       309.863     -0.711680
pgc4567670       312.360     -0.775550
pgc4567671       312.502     -0.791430
pgc4567672       313.029     -0.719810
pgc4567673       313.623     -0.818820
pgc4567674       314.238     -0.730820
pgc4567675       314.880     -0.793450
pgc4567676       314.836     -0.779570
pgc4567679       310.791     -0.314890
pgc4567680       313.625     -0.304920
pgc4567681       313.515     -0.325310
pgc4567682       315.219     -0.364640
pgc4567683       309.501      0.178640
pgc4567686       311.723      0.137010
pgc4567687       311.801     0.0946500
pgc4567688       311.819      0.185550
pgc4567689       314.554      0.105840
pgc4567691       313.249      0.155140
pgc4567692       309.605      0.617360
pgc4567693       309.936      0.496380
pgc4567694       311.509      0.492480
pgc4567696       312.672      0.425580
pgc4567697       312.989      0.614220
pgc4567699       315.828      0.512180
pgc4567700       310.099      0.969770
pgc4567703       310.251       1.01284
pgc4567704       310.741      0.983820
pgc4567706       311.265      0.927420
pgc4567707       311.644      0.882140
